Open1,High1,Low1,Volume1,Open2,High2,Low2,Volume2,Open3,High3,Low3,Volume3,Date,target
96.45,97.75,96.07,31251870,96.62,96.65,95.3,60793260,96.0,96.57,95.03,34355970,2016-06-21,94.94
154.83,163.72,154.0,68171940,163.09,163.4,159.07,51467440,160.29,161.0,155.03,54145930,2018-02-09,157.07
111.07,111.99,108.8,56157370,112.02,112.25,108.98,44654830,108.91,109.52,105.81,96197190,2015-12-21,107.28
204.29,208.84,203.5,32443110,205.88,207.42,200.83,38763700,201.9,205.34,201.75,26339500,2019-05-09,200.4
204.1,205.72,203.32,15957630,208.5,209.32,206.66,21007650,210.16,210.45,207.2,21162560,2019-09-03,206.43
160.52,160.71,157.84,27377960,157.86,159.5,156.72,27391950,157.5,157.89,155.11,26330070,2017-08-22,158.23
156.61,157.75,155.96,23907540,156.89,157.69,155.5,21888930,156.29,157.42,156.2,17633730,2017-10-25,156.91
219.75,222.82,219.7,22811140,221.0,223.75,219.76,23430370,223.82,226.44,223.54,29729270,2018-09-28,224.79
98.68,100.13,96.43,80742460,98.55,99.11,96.76,70722000,98.97,99.06,97.34,49687870,2016-01-12,100.55
99.56,100.0,99.34,23766360,100.0,100.46,99.74,26219110,99.83,101.0,99.13,32690080,2016-07-22,99.26
94.29,95.94,93.93,44282560,95.92,96.35,94.1,42288790,93.79,94.72,92.59,49979700,2016-02-12,94.19
187.19,187.81,186.13,18083080,188.0,189.27,186.91,18383080,188.38,188.88,186.78,15228270,2018-05-23,186.35
115.85,116.51,115.75,21081620,115.92,116.86,115.81,22115100,116.78,118.16,116.47,31714820,2017-01-09,117.95
179.73,180.27,176.55,31096240,174.94,176.6,172.1,23623970,174.24,174.95,170.26,44662320,2018-11-27,171.51
172.23,173.92,171.7,22401040,173.41,175.0,173.04,22858840,174.78,175.84,173.85,25100510,2018-04-16,175.03
101.52,101.53,99.21,51529980,99.93,100.88,98.07,71937310,96.04,96.63,93.34,133059000,2016-01-28,93.79
200.81,201.4,198.41,25338630,199.2,201.51,198.81,20578020,201.85,203.73,201.56,17897140,2019-07-11,203.31
130.97,132.97,130.7,55204920,132.85,132.92,130.32,73006780,121.99,125.5,121.99,115288400,2015-07-23,126.2
143.02,143.5,142.41,24110330,142.9,144.75,142.9,18527000,144.11,145.95,143.37,21080580,2017-07-11,144.73
171.51,174.77,170.88,41156140,176.73,181.29,174.93,45941750,182.66,182.8,177.7,41523580,2018-11-30,180.29
174.55,175.06,173.41,21532200,173.16,174.3,173.0,23751690,174.59,175.49,174.49,18653380,2018-01-12,176.18
227.93,230.44,227.3,28962980,232.95,237.64,232.31,41990210,234.9,238.13,234.67,24413480,2019-10-15,236.39
116.52,117.8,116.49,18131970,117.52,118.02,116.2,20686510,116.45,117.11,116.4,14979680,2016-12-30,116.65
116.1,116.52,114.68,48079330,114.08,114.35,111.63,68176940,110.43,111.9,105.65,127246600,2015-08-24,94.87
135.91,136.66,135.28,21754600,137.14,137.44,136.28,20222210,137.08,137.44,136.7,23446340,2017-03-01,137.89
135.1,135.83,135.1,22163280,136.23,136.75,135.98,24487200,136.43,137.12,136.11,20769030,2017-02-23,137.38
300.35,307.9,300.21,41587090,313.17,316.5,310.32,33843130,315.03,318.52,313.01,25432390,2020-05-20,316.68
109.5,110.36,109.19,26160560,109.26,111.19,109.16,29976030,110.86,112.43,110.6,27049830,2016-12-09,112.31
111.6,112.2,110.27,36151450,110.37,110.94,109.03,37034520,109.17,110.09,108.85,26481320,2016-12-05,110.0
214.65,217.05,214.6,18505780,216.6,216.9,215.11,18457720,217.15,218.74,216.33,20400770,2018-08-28,219.01
96.67,98.21,96.15,44811800,98.84,98.89,96.09,38866100,96.0,96.76,95.8,35290570,2016-02-22,96.31
154.18,155.44,154.05,21215870,154.97,155.49,154.56,17223790,155.81,156.73,155.49,16243080,2017-10-10,156.06
163.64,164.52,163.48,26729940,164.8,164.94,163.63,16564340,163.75,164.25,160.56,29491910,2017-09-06,162.71
106.57,107.68,106.16,32230590,106.7,110.23,106.6,58724080,109.81,110.35,108.83,27623150,2016-11-18,109.72
114.35,114.94,114.0,31048170,114.42,114.79,111.55,52411070,111.64,113.39,111.55,29800240,2016-09-27,113.0
169.2,172.89,168.79,34260890,172.15,172.39,171.46,19088170,172.5,173.54,172.0,23402510,2017-12-14,172.4
199.2,200.14,196.21,27738580,198.58,199.85,198.01,17524150,199.46,201.37,198.56,25668330,2019-04-17,199.54
109.1,109.37,108.34,25328680,109.23,109.6,109.02,21918340,108.77,109.69,108.36,25108890,2016-08-22,108.86
232.95,237.64,232.31,41990210,234.9,238.13,234.67,24413480,236.39,237.65,234.88,23040480,2019-10-16,233.37
271.46,275.3,270.93,33432810,277.0,280.79,276.98,32081110,279.57,281.77,278.8,28575800,2019-12-18,279.8
289.17,293.69,286.32,33391990,295.06,301.0,294.46,36937800,300.46,303.24,298.87,35583440,2020-05-07,303.22
113.85,114.57,112.44,51861990,112.83,113.51,107.86,73230280,110.17,111.54,108.73,66300930,2015-10-01,109.07
131.35,132.22,131.22,22941650,131.65,132.45,131.12,28321440,132.46,132.94,132.05,20046250,2017-02-13,133.08
156.73,157.28,156.41,16367780,157.9,160.0,157.65,24093300,159.78,160.87,159.23,18969700,2017-10-18,160.42
153.84,154.17,152.67,19201820,153.73,154.35,153.03,19217810,154.0,154.24,153.31,21895020,2017-05-30,153.42
153.6,154.57,149.71,50674280,151.27,153.34,151.13,33520150,153.38,153.98,152.63,26892850,2017-05-22,154.0
175.6,177.92,170.27,40396070,175.44,179.83,174.52,30967960,184.28,184.99,181.14,29773430,2019-06-06,183.08
199.2,201.51,198.81,20578020,201.85,203.73,201.56,17897140,203.31,204.39,201.71,20191840,2019-07-12,202.45
228.08,228.5,212.61,84188210,236.36,247.69,234.3,71882770,250.75,258.25,244.3,75900510,2020-03-26,246.52
189.83,190.08,188.54,23524830,191.64,191.68,188.38,27308200,191.09,194.46,191.05,22727370,2019-04-03,193.25
209.32,209.5,206.76,25525650,206.05,207.81,204.52,22493750,207.28,209.78,207.2,23389530,2018-08-10,207.36
188.39,191.97,186.9,46271660,190.5,194.97,189.46,36191330,190.0,190.7,184.99,41626820,2018-11-20,178.37
144.11,145.95,143.37,21080580,144.73,145.85,144.38,18647220,145.87,146.18,144.82,24833800,2017-07-13,145.5
210.89,211.84,210.23,20892380,204.29,208.84,203.5,32443110,205.88,207.42,200.83,38763700,2019-05-08,201.9
188.0,188.91,186.36,17014490,187.19,187.81,186.13,18083080,188.0,189.27,186.91,18383080,2018-05-22,188.38
177.95,179.23,176.67,21218410,176.23,177.99,174.99,27043580,175.6,177.92,170.27,40396070,2019-06-04,175.44
166.0,166.8,160.1,85957050,159.1,163.88,156.0,72215320,154.83,163.72,154.0,68171940,2018-02-07,163.09
175.24,176.8,174.94,19620520,175.04,175.09,171.26,36387880,170.0,172.68,168.6,41335980,2018-03-23,168.39
159.87,159.96,157.91,44866280,158.99,159.4,158.09,23637310,158.47,160.97,158.0,48846060,2017-09-18,160.11
209.55,213.65,205.43,91046560,204.3,204.39,198.17,66072170,201.92,204.72,201.69,31774720,2018-11-07,205.97
270.0,270.8,264.91,32182650,268.6,270.07,265.86,22632380,268.81,271.1,268.5,19723390,2019-12-12,267.78
210.16,210.56,208.26,20679270,209.22,210.74,208.33,28595230,211.75,213.81,211.47,27595310,2018-08-17,213.44
113.86,115.73,113.49,90398170,115.12,116.13,114.04,79763890,115.19,116.18,113.25,46937190,2016-09-20,113.05
205.79,206.5,202.36,20929310,203.65,207.23,203.61,22277930,208.46,208.91,207.29,18355210,2019-07-24,207.67
200.29,201.57,199.57,20899720,198.68,199.5,197.05,31110640,203.17,204.49,200.65,27316740,2019-07-02,201.41
155.97,156.98,155.75,16861450,156.35,157.37,155.73,16380570,156.73,157.28,156.41,16367780,2017-10-16,157.9
100.51,100.89,99.64,33136130,100.58,101.71,100.45,36884490,102.37,103.75,101.37,46026600,2016-03-07,102.39
176.15,179.25,175.07,34260230,179.37,180.1,178.25,31087330,178.61,179.58,177.41,31306390,2018-01-22,177.3
178.54,179.78,172.66,48706170,172.8,176.3,172.45,38426060,175.21,177.74,174.52,27825140,2018-03-06,177.91
108.53,110.25,108.11,30790930,110.08,110.51,109.46,32361930,110.31,111.72,109.7,24129630,2016-11-09,109.88
109.07,109.62,107.31,63849470,108.01,111.01,107.55,57774940,109.88,111.37,109.07,52033100,2015-10-06,110.63
284.82,289.98,284.7,23334000,291.12,293.97,288.12,36592940,289.46,292.69,285.22,36059610,2019-12-31,289.93
255.94,270.0,248.0,104618500,264.89,279.92,252.95,92683030,241.95,259.08,240.0,80605870,2020-03-17,247.51
113.63,114.72,113.3,35678360,113.25,115.5,112.37,50061580,116.44,116.69,114.02,56005550,2015-09-28,113.85
143.66,146.74,143.66,32203640,146.87,146.87,144.94,24877950,145.52,146.07,144.61,21247590,2017-06-22,145.77
116.81,116.91,116.28,22527690,117.1,117.74,117.0,23492650,117.95,118.36,117.31,46820600,2016-10-26,114.31
141.22,142.92,141.16,23294040,142.44,142.68,141.85,17290900,143.5,143.95,143.18,17117710,2017-04-25,143.91
176.73,181.29,174.93,45941750,182.66,182.8,177.7,41523580,180.29,180.33,177.03,39424260,2018-12-03,184.46
188.75,189.76,186.55,29771210,188.95,189.56,187.53,20710390,189.83,190.08,188.54,23524830,2019-04-01,191.64
209.43,212.05,201.0,46882840,205.86,207.19,205.06,26066130,207.86,208.55,203.53,25897340,2019-08-28,204.1
220.42,222.88,216.84,39494770,221.16,221.83,217.27,30280450,218.93,222.99,216.76,28802550,2018-10-17,222.3
222.3,222.64,219.34,22692880,217.86,219.74,213.0,32389280,218.06,221.26,217.43,32874330,2018-10-22,219.79
143.71,144.12,143.05,19970040,143.25,144.89,143.17,19865300,144.22,145.46,143.81,27649500,2017-04-06,144.29
174.94,175.85,174.27,31686450,175.48,177.12,175.07,24518850,177.96,180.0,177.39,32130360,2018-03-12,180.29
154.26,154.45,152.72,18631540,154.01,155.09,153.91,16216800,153.63,153.86,152.46,20088940,2017-10-05,154.18
218.07,223.71,217.73,44289650,224.8,226.42,222.86,32226670,220.0,220.79,217.02,39763300,2019-09-16,217.73
295.52,299.55,291.41,46893220,282.0,290.82,281.23,56544250,263.75,278.09,263.0,71686210,2020-03-10,277.14
216.8,217.19,214.03,25682700,214.1,216.36,213.84,18965930,214.65,217.05,214.6,18505780,2018-08-24,216.6
148.3,157.23,146.72,58133850,155.84,156.77,150.07,51608850,157.5,158.52,154.55,41740600,2018-12-31,158.53
320.93,322.68,308.29,49897100,304.3,313.49,302.22,43496400,315.31,319.64,313.63,34154130,2020-02-05,323.52
222.21,224.8,220.2,28784550,223.64,227.27,222.25,26656630,225.46,226.35,216.05,41084070,2018-10-11,214.52
94.64,95.43,94.52,31834020,95.87,97.19,95.67,37977020,97.22,98.09,96.84,35074380,2016-05-25,98.67
207.48,209.73,207.14,17618870,208.46,210.64,208.44,21673390,208.76,210.16,207.31,33935720,2019-07-31,216.42
223.64,227.27,222.25,26656630,225.46,226.35,216.05,41084070,214.52,219.5,212.32,52902320,2018-10-12,220.42
167.64,168.5,165.28,39668100,174.0,174.26,171.12,59332210,172.37,174.99,171.72,34770480,2017-11-07,173.91
108.77,109.69,108.36,25108890,108.86,109.1,107.85,25784420,108.59,109.32,108.53,21236850,2016-08-24,108.57
194.79,196.37,193.14,19090050,196.45,197.1,195.93,18473070,196.42,200.23,196.34,25829880,2019-04-09,200.32
111.95,112.42,111.4,25931710,111.36,111.51,110.33,27420550,111.13,111.87,110.95,11475920,2016-11-28,111.43
196.31,198.07,194.04,35824790,195.41,199.56,193.82,33364400,200.2,203.53,199.39,27009520,2019-08-09,201.3
125.72,127.15,125.58,33559770,127.74,128.57,127.35,35987630,129.08,129.62,128.31,45970470,2015-07-20,130.97
267.78,272.56,267.32,34437040,271.46,275.3,270.93,33432810,277.0,280.79,276.98,32081110,2019-12-17,279.57
225.82,228.06,224.33,29282700,227.03,227.79,225.64,19029420,227.93,230.44,227.3,28962980,2019-10-11,232.95
153.63,153.94,152.11,25779060,152.45,154.07,152.31,27236290,154.7,156.42,154.67,32493770,2017-05-15,156.01
261.55,262.79,260.92,21847230,261.13,264.78,261.07,25817590,263.75,264.88,262.1,22395560,2019-11-15,263.68
192.9,194.96,192.17,14669140,196.05,200.29,195.21,26551000,199.68,199.88,197.31,21124240,2019-06-20,200.37
257.26,278.41,256.37,106721200,282.28,301.44,277.72,85349340,303.67,304.0,285.8,79868850,2020-03-04,296.44
153.75,153.99,147.3,32429770,149.89,150.23,149.19,17192770,149.9,150.33,148.13,19690420,2017-08-01,149.1
157.07,157.89,150.24,70583530,158.5,163.89,157.51,60774900,161.95,164.75,161.65,32483310,2018-02-14,163.05
157.9,160.0,157.65,24093300,159.78,160.87,159.23,18969700,160.42,160.71,159.6,16252850,2017-10-19,156.75
167.17,168.62,166.76,44453230,166.0,166.8,160.1,85957050,159.1,163.88,156.0,72215320,2018-02-06,154.83
169.97,170.32,168.38,28998220,171.18,171.87,170.3,23598650,171.04,171.39,169.64,21884010,2017-11-20,170.29
156.41,156.73,152.62,30273990,154.15,155.14,151.7,23046560,154.11,154.48,151.74,25418110,2019-01-25,155.48
97.6,97.84,96.63,40170200,97.79,98.27,97.45,28487570,97.99,101.89,97.55,23265200,2016-06-07,99.25
157.5,157.89,155.11,26330070,158.23,160.0,158.02,21564890,159.07,160.47,158.88,19376940,2017-08-24,160.43
236.36,247.69,234.3,71882770,250.75,258.25,244.3,75900510,246.52,258.68,246.36,63140170,2020-03-27,252.75
108.52,108.93,107.85,27460070,107.78,108.44,107.78,18648700,108.14,109.54,108.08,25704330,2016-08-16,109.63
108.59,109.32,108.53,21236850,108.57,108.75,107.68,23606240,107.39,107.88,106.68,25001730,2016-08-26,107.41
153.38,153.98,152.63,26892850,154.0,154.58,152.91,22930630,154.9,154.9,153.31,19906170,2017-05-24,153.84
312.6,318.4,312.19,40558490,324.45,327.85,321.38,54149930,320.54,324.09,318.75,31685810,2020-01-31,320.93
141.0,141.0,139.89,43700570,140.4,141.5,140.23,21258100,142.11,142.8,139.73,39461130,2017-03-22,139.85
218.01,224.3,216.56,35644510,224.94,225.0,219.84,49118510,223.52,228.35,222.57,41411350,2018-09-14,225.75
109.23,109.6,109.02,21918340,108.77,109.69,108.36,25108890,108.86,109.1,107.85,25784420,2016-08-23,108.59
195.34,197.69,190.78,42287640,191.51,191.98,186.6,43751810,191.66,192.88,184.58,49696100,2019-03-27,188.75
193.07,193.94,192.36,21535570,193.63,194.08,191.92,20912820,194.14,194.2,192.34,21329170,2018-06-08,191.17
187.74,190.37,187.65,27942430,189.49,190.06,187.45,26167950,189.01,189.53,187.86,20393070,2018-05-15,186.78
217.71,221.38,216.75,29027340,215.9,220.19,212.67,47191700,219.19,219.69,206.09,45713690,2018-10-30,211.15
203.12,204.15,202.52,24185530,202.83,204.94,202.34,17841920,204.43,207.75,203.9,23286380,2019-04-24,207.36
152.88,153.7,151.51,26924630,150.85,151.27,149.22,32018540,150.27,153.39,150.05,28449940,2019-01-16,153.08
106.96,109.43,106.86,30912260,108.58,108.7,107.18,25184090,107.01,107.03,104.82,40885480,2016-01-04,102.61
173.5,174.5,173.4,16956290,173.04,173.48,171.18,24683350,169.97,170.32,168.38,28998220,2017-11-16,171.18
351.41,353.45,349.22,24205100,354.64,356.56,345.15,66118950,351.34,359.46,351.15,33861320,2020-06-23,364.0
123.38,123.91,122.55,33570380,123.15,123.5,122.27,36912040,122.32,122.57,121.71,33400950,2015-07-31,122.6
186.51,191.92,185.77,30684390,191.81,195.37,191.62,26220850,194.86,196.0,193.6,26932880,2019-06-12,193.95
144.09,144.3,143.27,20783460,145.1,147.2,144.96,33498270,147.54,148.09,146.84,44182930,2017-05-03,145.59
167.9,169.65,166.94,35779520,169.87,169.94,165.61,33482970,167.64,168.5,165.28,39668100,2017-11-03,174.0
93.13,95.7,93.04,53920550,94.29,95.94,93.93,44282560,95.92,96.35,94.1,42288790,2016-02-11,93.79
97.2,98.02,96.58,28949760,96.86,98.23,96.65,35131460,97.65,100.77,97.42,50303500,2016-03-02,100.51
333.25,345.68,332.58,34702230,351.46,353.2,344.72,41357180,355.15,355.4,351.09,28601630,2020-06-18,351.41
186.29,187.19,182.91,22551660,183.82,187.3,183.42,17675210,187.79,187.95,183.54,13954810,2018-07-05,185.26
154.15,155.14,151.7,23046560,154.11,154.48,151.74,25418110,155.48,158.13,154.32,33508960,2019-01-28,155.79
207.67,209.15,207.17,14991570,208.89,209.24,206.73,13909560,207.48,209.73,207.14,17618870,2019-07-29,208.46
180.95,182.39,176.27,41141250,171.76,174.78,170.42,42704910,173.49,174.49,168.3,41678680,2018-12-10,165.0
202.83,204.94,202.34,17841920,204.43,207.75,203.9,23286380,207.36,208.48,207.05,17427570,2019-04-25,206.83
214.05,214.42,212.51,19362290,214.84,216.44,211.07,27309400,213.86,216.78,211.71,31777930,2019-09-11,218.07
247.39,252.84,242.61,67964260,247.18,251.83,228.0,100423300,228.08,228.5,212.61,84188210,2020-03-24,236.36
108.89,108.95,106.94,60784920,107.88,108.0,106.23,32340620,106.64,108.09,106.06,30576980,2016-04-21,106.93
109.34,110.5,108.66,27150570,110.8,112.34,110.8,32771760,111.62,112.39,111.33,25364920,2016-04-15,112.11
172.54,173.47,172.08,22342650,173.44,175.37,173.05,23589930,174.35,175.61,173.93,20523870,2018-01-09,174.55
159.07,160.47,158.88,19376940,160.43,160.74,158.55,19782170,159.65,160.56,159.27,25184600,2017-08-28,160.14
169.95,171.67,168.5,39735110,172.48,172.62,169.63,32512580,169.06,171.52,168.4,27315530,2017-12-06,167.5
100.58,101.71,100.45,36884490,102.37,103.75,101.37,46026600,102.39,102.83,100.96,35890740,2016-03-08,100.78
117.52,118.6,116.86,34275420,117.64,117.69,115.08,46301930,116.04,116.94,115.51,29158640,2015-12-11,115.19
122.6,122.64,120.91,42832890,121.5,122.57,117.52,69639900,117.42,117.7,113.25,123601900,2015-08-05,112.95
160.42,160.71,159.6,16252850,156.75,157.08,155.02,42357420,156.61,157.75,155.96,23907540,2017-10-23,156.89
175.44,179.83,174.52,30967960,184.28,184.99,181.14,29773430,183.08,185.47,182.15,22526310,2019-06-07,186.51
163.25,166.15,160.23,60800480,166.11,169.0,164.56,40613260,166.96,168.98,165.93,32644590,2019-02-04,167.41
324.19,326.22,323.35,23686890,324.74,325.98,322.85,20028450,315.36,319.75,314.61,38190550,2020-02-19,320.0
174.88,177.2,174.86,29385650,175.03,175.39,174.09,27393660,174.87,175.42,173.25,23451420,2017-12-21,174.17
206.43,206.98,204.22,20059570,208.39,209.48,207.32,19216820,212.0,213.97,211.51,23946880,2019-09-06,214.05
203.28,204.44,202.69,11362050,203.35,205.08,202.9,17265520,200.81,201.4,198.41,25338630,2019-07-09,199.2
160.1,163.12,160.0,29451050,163.8,163.89,162.61,27215770,163.64,164.52,163.48,26729940,2017-09-01,164.8
114.31,115.7,113.31,66028640,115.39,115.86,114.1,31396130,113.87,115.21,113.45,36792100,2016-10-31,113.65
194.86,196.0,193.6,26932880,193.95,195.97,193.39,18253190,194.7,196.79,193.6,21674630,2019-06-14,191.55
154.34,154.45,153.46,25277680,153.9,155.81,153.78,26591850,155.02,155.98,154.48,21017560,2017-06-08,155.25
144.71,145.13,142.28,31450520,144.45,144.96,143.78,22986960,144.88,145.3,143.1,14277850,2017-07-05,143.69
180.29,180.33,177.03,39424260,184.46,184.94,181.21,40537700,180.95,182.39,176.27,41141250,2018-12-06,171.76
322.63,324.65,318.21,25141490,318.62,320.45,310.5,32426420,297.26,304.18,289.23,55548830,2020-02-25,300.95
135.52,136.27,134.62,35578640,135.67,135.9,134.84,22539860,135.1,135.83,135.1,22163280,2017-02-21,136.23
344.72,347.8,334.22,50036510,333.25,345.68,332.58,34702230,351.46,353.2,344.72,41357180,2020-06-17,355.15
115.76,117.49,115.5,46559730,117.64,119.75,116.76,43233950,119.2,119.92,118.85,34135230,2015-11-23,119.27
216.82,221.26,216.63,27581270,219.75,222.82,219.7,22811140,221.0,223.75,219.76,23430370,2018-09-27,223.82
140.91,144.04,140.62,33348400,143.68,144.49,143.19,29174040,144.19,144.5,143.5,21189000,2017-03-31,143.72
123.13,123.82,121.62,44829060,121.85,122.69,120.18,39483400,121.11,121.81,120.62,33009110,2015-11-09,120.96
113.76,114.02,109.77,84757780,110.27,113.28,109.9,62800770,111.79,114.21,111.76,49793750,2015-09-14,116.58
171.76,174.78,170.42,42704910,173.49,174.49,168.3,41678680,165.0,170.09,163.33,61759000,2018-12-11,171.66
261.13,264.78,261.07,25817590,263.75,264.88,262.1,22395560,263.68,265.78,263.01,25093670,2019-11-18,265.8
187.71,189.48,182.85,57430620,186.41,189.7,185.41,36529680,186.27,191.75,186.02,26544720,2019-05-16,189.91
175.88,177.5,174.44,33944110,178.25,184.25,178.17,56137230,185.18,187.67,184.75,42557530,2018-05-08,184.99
313.17,316.5,310.32,33843130,315.03,318.52,313.01,25432390,316.68,319.52,316.2,27876220,2020-05-21,318.66
240.34,245.15,236.9,41483490,242.8,245.7,238.97,32470020,250.9,263.11,249.38,50455070,2020-04-07,270.8
190.68,191.96,189.56,15955820,192.45,193.66,192.05,18680930,193.06,194.85,192.43,16553500,2018-07-26,194.61
150.85,151.27,149.22,32018540,150.27,153.39,150.05,28449940,153.08,155.88,153.0,30483120,2019-01-17,154.2
155.8,155.8,152.75,37350060,152.02,152.27,150.56,46575410,149.99,151.83,149.16,44366140,2017-09-26,151.78
250.74,255.52,249.4,41994110,255.6,262.49,252.0,49250500,246.5,248.72,239.13,44054640,2020-04-02,240.34
110.93,112.1,110.49,37622200,111.78,112.0,110.53,38794930,110.8,111.75,110.11,29723750,2015-10-20,111.34
150.58,152.44,149.9,21466370,151.8,153.84,151.8,18798250,153.35,153.93,153.06,15649120,2017-07-27,153.75
148.82,150.9,148.57,23765710,149.2,150.13,148.67,17837130,150.48,151.42,149.95,20859830,2017-07-20,151.5
111.09,111.09,105.83,57097740,107.12,108.87,106.55,34117030,107.71,107.81,104.08,50901380,2016-11-15,106.57
97.22,98.09,96.84,35074380,98.67,99.74,98.11,38258300,99.68,100.73,98.64,56293490,2016-05-27,99.44
96.52,96.92,93.69,46315620,93.13,95.7,93.04,53920550,94.29,95.94,93.93,44282560,2016-02-10,95.92
225.75,226.84,222.52,31801970,222.15,222.95,217.27,36810120,217.79,221.85,217.12,31495630,2018-09-19,218.5
147.97,149.33,147.33,20117070,148.82,150.9,148.57,23765710,149.2,150.13,148.67,17837130,2017-07-19,150.48
282.28,301.44,277.72,85349340,303.67,304.0,285.8,79868850,296.44,303.4,293.13,54794570,2020-03-05,295.52
105.93,107.65,105.14,35454230,105.25,107.29,105.21,32345430,106.48,107.07,105.9,25686350,2016-03-24,105.47
222.15,222.95,217.27,36810120,217.79,221.85,217.12,31495630,218.5,219.62,215.3,26869880,2018-09-20,220.24
101.31,101.58,100.27,27148530,101.41,102.24,100.15,33490630,102.24,102.28,101.5,27368840,2016-03-14,101.91
243.16,246.73,242.88,18369300,247.42,249.25,246.72,24143240,248.97,249.75,242.57,35709870,2019-10-30,244.76
320.54,324.09,318.75,31685810,320.93,322.68,308.29,49897100,304.3,313.49,302.22,43496400,2020-02-04,315.31
100.55,100.69,98.84,49046150,100.32,101.19,97.3,62285770,97.96,100.48,95.74,63000140,2016-01-15,96.2
108.91,109.77,108.17,23553790,108.97,110.61,108.83,29357940,109.34,110.5,108.66,27150570,2016-04-13,110.8
98.63,101.46,98.37,65648660,101.52,101.53,99.21,51529980,99.93,100.88,98.07,71937310,2016-01-27,96.04
155.79,156.33,153.66,26147280,156.25,158.13,154.11,39914850,163.25,166.15,160.23,60800480,2019-01-31,166.11
106.64,108.09,106.06,30576980,106.93,106.93,105.52,31416910,105.01,106.48,104.62,33655810,2016-04-25,105.0
105.66,106.57,105.64,31639010,106.14,106.8,105.62,26675250,107.7,108.0,106.82,26393770,2016-09-06,107.9
112.17,113.31,111.54,53075960,112.03,114.53,112.0,56111590,110.15,111.88,107.36,76562170,2015-09-02,110.23
193.06,194.85,192.43,16553500,194.61,195.96,193.61,19005150,194.99,195.19,190.1,23975350,2018-07-30,191.9
98.5,99.99,98.46,26575570,98.53,99.35,98.48,31672220,98.69,99.12,97.1,37708360,2016-06-14,97.32
165.53,167.37,164.7,45635470,166.87,168.44,166.5,32234520,167.17,168.62,166.76,44453230,2018-02-02,166.0
111.11,111.11,103.5,102731700,107.09,109.89,105.05,96531890,112.23,113.24,110.02,83825220,2015-08-28,112.17
284.73,289.67,283.89,34320200,289.96,294.53,288.35,45765970,286.25,299.0,285.85,60154180,2020-05-04,289.17
170.49,172.57,169.55,31754210,169.0,169.08,165.28,40620360,165.45,168.35,162.73,43250420,2018-12-18,165.38
107.12,108.87,106.55,34117030,107.71,107.81,104.08,50901380,106.57,107.68,106.16,32230590,2016-11-16,106.7
105.01,106.48,104.62,33655810,105.0,105.65,104.51,27997990,103.91,105.3,103.91,52979780,2016-04-27,96.0
139.85,141.6,139.76,25804820,141.26,141.58,140.61,20299310,141.5,141.74,140.35,22355140,2017-03-27,139.39
323.35,331.75,323.23,34312550,330.25,333.6,327.32,23913630,332.14,345.61,332.01,36928090,2020-06-10,347.9
158.53,159.36,156.48,34499390,154.89,158.85,154.23,35637070,143.98,145.72,142.0,91106840,2019-01-04,144.53
187.99,190.26,187.75,23377690,191.64,193.42,191.35,26190620,193.07,193.94,192.36,21535570,2018-06-06,193.63
175.94,176.0,174.54,19238480,174.67,175.49,173.94,20755140,173.87,174.44,172.02,24755470,2019-03-08,170.32
102.65,105.72,102.53,45114590,107.51,108.79,107.24,62080160,108.73,113.03,108.6,111186900,2016-09-15,113.86
114.0,115.58,113.7,42276880,114.33,115.5,114.1,41430660,116.7,119.23,116.33,59251740,2015-10-26,118.08
220.24,222.28,219.15,26388050,220.78,221.36,217.29,95584080,216.82,221.26,216.63,27581270,2018-09-25,219.75
160.86,161.15,158.53,28411740,160.5,162.05,159.89,31506890,162.61,163.96,158.77,71574560,2017-09-13,159.87
199.46,201.37,198.56,25668330,199.54,203.38,198.61,28865310,203.12,204.15,202.52,24185530,2019-04-22,202.83
310.6,312.67,308.25,35217270,311.64,317.07,311.15,30521720,316.7,317.57,312.17,40653460,2020-01-15,311.85
225.46,226.35,216.05,41084070,214.52,219.5,212.32,52902320,220.42,222.88,216.84,39494770,2018-10-15,221.16
176.35,179.39,176.21,37353670,179.1,180.48,178.16,38885510,179.26,180.62,178.05,37568080,2018-03-01,178.54
291.12,293.97,288.12,36592940,289.46,292.69,285.22,36059610,289.93,293.68,289.52,25247630,2020-01-02,296.24
170.1,170.78,169.71,21477380,171.0,171.85,170.48,16412270,170.52,170.59,169.22,25938760,2018-01-02,170.16
93.48,93.57,92.46,28641180,92.72,92.78,89.47,76183460,90.0,91.67,90.0,44223040,2016-05-16,92.39
210.62,212.73,210.03,24431920,210.88,213.35,210.32,26919530,212.99,213.65,211.6,21564750,2019-08-22,213.19
297.16,304.44,297.16,33090950,307.24,310.43,306.2,42621540,310.6,312.67,308.25,35217270,2020-01-13,311.64
324.74,325.98,322.85,20028450,315.36,319.75,314.61,38190550,320.0,324.57,320.0,23495990,2020-02-20,322.63
187.6,188.75,186.87,22409110,187.72,188.0,186.78,18503410,187.22,188.23,186.14,27468700,2018-06-01,187.99
170.6,171.22,165.43,65270950,166.84,166.92,164.09,36396590,165.67,166.33,161.22,33674960,2018-04-25,162.62
216.42,221.37,211.3,69281360,213.9,218.03,206.74,54017920,205.53,206.43,201.63,40862120,2019-08-05,197.99
268.7,270.07,264.7,40529120,268.31,273.7,265.83,32755730,280.0,288.25,278.05,48748670,2020-04-15,282.4
